iter	Passed	Remaining
745	45318	15430
746	45375	15368
747	45437	15307
748	45498	15247
749	45560	15186
750	45622	15126
751	45682	15065
752	45743	15004
753	45807	14945
754	45866	14883
755	45928	14823
756	45987	14762
757	46050	14702
758	46108	14640
759	46170	14580
760	46231	14519
761	46292	14458
762	46354	14398
763	46414	14337
764	46476	14276
765	46535	14215
766	46597	14155
767	46657	14094
768	46716	14033
769	46776	13972
770	46837	13911
771	46895	13850
772	46959	13790
773	47020	13729
774	47078	13667
775	47138	13607
776	47198	13546
777	47262	13486
778	47322	13425
779	47381	13363
780	47441	13303
781	47503	13242
782	47563	13181
783	47623	13120
784	47683	13059
785	47747	13000
786	47809	12939
787	47868	12878
788	47924	12816
789	47985	12755
790	48047	12695
791	48108	12634
792	48169	12573
793	48227	12512
794	48287	12451
795	48348	12390
796	48409	12330
797	48470	12269
798	48533	12209
799	48594	12148
800	48654	12087
801	48717	12027
802	48777	11966
803	48839	11906
804	48899	11845
805	48959	11784
806	49020	11723
807	49080	11662
808	49142	11602
809	49201	11541
810	49262	11480
811	49323	11419
812	49382	11358
813	49444	11298
814	49505	11237
815	49566	11176
816	49627	11116
817	49689	11055
818	49754	10995
819	49811	10934
820	49875	10874
821	49932	10812
822	49995	10752
823	50057	10691
824	50117	10631
825	50178	10570
826	50239	10509
827	50300	10448
828	50362	10388
829	50420	10327
830	50482	10266
831	50546	10206
832	50606	10145
833	50665	10084
834	50728	10024
835	50789	9963
836	50848	9902
837	50911	9842
838	50970	9780
839	51031	9720
840	51091	9659
841	51148	9598
842	51210	9537
843	51269	9476
844	51331	9415
845	51392	9355
846	51453	9294
847	51511	9233
848	51570	9172
849	51633	9111
850	51693	9050
851	51752	8989
852	51816	8929
853	51875	8868
854	51936	8807
855	51995	8746
856	52057	8686
857	52120	8626
858	52182	8565
859	52243	8504
860	52305	8444
861	52366	8383
862	52421	8321
863	52485	8261
864	52544	8200
865	52604	8139
866	52664	8078
867	52724	8018
868	52788	7957
869	52847	7896
870	52912	7836
871	52976	7776
872	53038	7715
873	53099	7655
874	53164	7594
875	53227	7534
876	53286	7473
877	53346	7412
878	53409	7352
879	53470	7291
880	53531	7230
881	53591	7169
882	53653	7109
883	53715	7048
884	53774	6987
885	53834	6926
886	53894	6865
887	53953	6804
888	54015	6744
889	54073	6683
890	54134	6622
891	54195	6561
892	54256	6501
893	54323	6441
894	54384	6380
895	54448	6319
896	54509	6259
897	54572	6198
898	54630	6137
899	54692	6076
900	54753	6016
901	54813	5955
902	54876	5894
903	54933	5833
904	54993	5772
905	55054	5712
906	55115	5651
907	55178	5590
908	55241	5530
909	55300	5469
910	55361	5408
911	55424	5347
912	55484	5287
913	55545	5226
914	55606	5165
915	55665	5104
916	55727	5044
917	55787	4983
918	55845	4922
919	55906	4861
920	55966	4800
921	56029	4740
922	56092	4679
923	56148	4618
924	56208	4557
925	56269	4496
926	56332	4436
927	56388	4374
928	56447	4314
929	56511	4253
930	56573	4192
931	56633	4132
932	56694	4071
933	56755	4010
934	56816	3949
935	56878	3889
936	56933	3827
937	56996	3767
938	57060	3706
939	57119	3645
940	57181	3585
941	57242	3524
942	57307	3463
943	57365	3403
944	57425	3342
945	57487	3281
946	57548	3220
947	57613	3160
948	57677	3099
949	57741	3039
950	57806	2978
951	57869	2917
952	57931	2857
953	57995	2796
954	58058	2735
955	58122	2675
956	58184	2614
957	58244	2553
958	58302	2492
959	58362	2431
960	58423	2370
961	58482	2310
962	58547	2249
963	58610	2188
964	58669	2127
965	58730	2067
966	58788	2006
967	58851	1945
968	58909	1884
969	58971	1823
970	59030	1763
971	59094	1702
972	59156	1641
973	59215	1580
974	59274	1519
975	59341	1459
976	59403	1398
977	59464	1337
978	59526	1276
979	59587	1216
980	59646	1155
981	59710	1094
982	59769	1033
983	59826	972
984	59881	911
985	59924	850
986	59966	789
987	60008	728
988	60050	667
989	60091	606
990	60135	546
991	60171	485
992	60208	424
993	60244	363
994	60280	302
995	60317	242
996	60353	181
997	60390	121
998	60426	60
999	60462	0
