iter	Passed	Remaining
918	1870	164
919	1872	162
920	1874	160
921	1876	158
922	1878	156
923	1879	154
924	1881	152
925	1883	150
926	1885	148
927	1887	146
928	1889	144
929	1891	142
930	1893	140
931	1894	138
932	1896	136
933	1899	134
934	1901	132
935	1903	130
936	1905	128
937	1907	126
938	1909	124
939	1911	122
940	1913	119
941	1915	117
942	1917	115
943	1919	113
944	1920	111
945	1923	109
946	1925	107
947	1927	105
948	1929	103
949	1931	101
950	1933	99
951	1935	97
952	1937	95
953	1939	93
954	1940	91
955	1942	89
956	1944	87
957	1946	85
958	1948	83
959	1950	81
960	1952	79
961	1955	77
962	1958	75
963	1960	73
964	1961	71
965	1963	69
966	1965	67
967	1967	65
968	1969	62
969	1971	60
970	1972	58
971	1974	56
972	1977	54
973	1979	52
974	1982	50
975	1984	48
976	1986	46
977	1988	44
978	1990	42
979	1992	40
980	1994	38
981	1996	36
982	1998	34
983	2000	32
984	2002	30
985	2004	28
986	2006	26
987	2008	24
988	2010	22
989	2011	20
990	2013	18
991	2015	16
992	2017	14
993	2019	12
994	2021	10
995	2023	8
996	2025	6
997	2027	4
998	2029	2
999	2030	0
