iter	Passed	Remaining
671	4965	2423
672	4973	2416
673	4981	2409
674	4988	2401
675	4996	2394
676	5003	2387
677	5010	2379
678	5017	2372
679	5025	2364
680	5033	2357
681	5040	2350
682	5048	2342
683	5055	2335
684	5062	2327
685	5069	2320
686	5076	2312
687	5083	2305
688	5091	2298
689	5098	2290
690	5105	2283
691	5112	2275
692	5120	2268
693	5127	2260
694	5134	2253
695	5142	2246
696	5149	2238
697	5156	2231
698	5164	2223
699	5171	2216
700	5178	2208
701	5185	2201
702	5193	2193
703	5200	2186
704	5208	2179
705	5215	2172
706	5223	2164
707	5230	2157
708	5237	2149
709	5244	2142
710	5252	2134
711	5259	2127
712	5266	2119
713	5273	2112
714	5281	2105
715	5288	2097
716	5295	2090
717	5303	2083
718	5311	2075
719	5318	2068
720	5326	2061
721	5333	2053
722	5340	2046
723	5348	2038
724	5355	2031
725	5362	2023
726	5370	2016
727	5378	2009
728	5385	2001
729	5392	1994
730	5400	1987
731	5407	1979
732	5414	1972
733	5420	1964
734	5428	1957
735	5435	1949
736	5443	1942
737	5450	1934
738	5457	1927
739	5464	1920
740	5472	1912
741	5479	1905
742	5487	1897
743	5494	1890
744	5501	1882
745	5508	1875
746	5516	1868
747	5524	1861
748	5531	1853
749	5538	1846
750	5546	1838
751	5553	1831
752	5560	1823
753	5567	1816
754	5574	1808
755	5580	1801
756	5588	1793
757	5595	1786
758	5602	1778
759	5609	1771
760	5616	1763
761	5624	1756
762	5630	1748
763	5638	1741
764	5645	1734
765	5653	1726
766	5660	1719
767	5667	1712
768	5674	1704
769	5681	1697
770	5689	1689
771	5696	1682
772	5704	1675
773	5711	1667
774	5718	1660
775	5726	1652
776	5733	1645
777	5741	1638
778	5748	1630
779	5756	1623
780	5764	1616
781	5771	1608
782	5778	1601
783	5786	1594
784	5793	1586
785	5800	1579
786	5808	1572
787	5815	1564
788	5822	1557
789	5830	1549
790	5837	1542
791	5844	1535
792	5852	1527
793	5859	1520
794	5866	1512
795	5874	1505
796	5881	1497
797	5888	1490
798	5896	1483
799	5903	1475
800	5910	1468
801	5917	1460
802	5924	1453
803	5931	1446
804	5939	1438
805	5946	1431
806	5953	1423
807	5960	1416
808	5968	1409
809	5975	1401
810	5982	1394
811	5990	1386
812	5997	1379
813	6005	1372
814	6012	1364
815	6019	1357
816	6027	1349
817	6034	1342
818	6041	1335
819	6048	1327
820	6056	1320
821	6063	1313
822	6070	1305
823	6078	1298
824	6085	1290
825	6093	1283
826	6100	1276
827	6108	1268
828	6115	1261
829	6123	1254
830	6130	1246
831	6137	1239
832	6145	1232
833	6152	1224
834	6159	1217
835	6167	1209
836	6174	1202
837	6181	1194
838	6189	1187
839	6196	1180
840	6203	1172
841	6210	1165
842	6218	1158
843	6225	1150
844	6232	1143
845	6239	1135
846	6247	1128
847	6254	1121
848	6262	1113
849	6269	1106
850	6276	1098
851	6284	1091
852	6291	1084
853	6298	1076
854	6305	1069
855	6313	1062
856	6320	1054
857	6328	1047
858	6335	1039
859	6342	1032
860	6350	1025
861	6357	1017
862	6364	1010
863	6371	1002
864	6378	995
865	6386	988
866	6393	980
867	6400	973
868	6407	965
869	6415	958
870	6422	951
871	6429	943
872	6436	936
873	6443	928
874	6451	921
875	6458	914
876	6465	906
877	6473	899
878	6480	892
879	6487	884
880	6494	877
881	6502	869
882	6509	862
883	6517	855
884	6524	847
885	6531	840
886	6538	833
887	6545	825
888	6552	818
889	6560	810
890	6567	803
891	6575	796
892	6583	788
893	6590	781
894	6597	774
895	6605	766
896	6611	759
897	6619	751
898	6626	744
899	6633	737
900	6641	729
901	6648	722
902	6655	714
903	6663	707
904	6671	700
905	6678	692
906	6685	685
907	6692	678
908	6699	670
909	6707	663
910	6714	655
911	6722	648
912	6730	641
913	6737	633
914	6744	626
915	6752	619
916	6759	611
917	6766	604
918	6774	597
919	6781	589
920	6788	582
921	6796	574
922	6803	567
923	6811	560
924	6819	552
925	6827	545
926	6835	538
927	6842	530
928	6849	523
929	6857	516
930	6864	508
931	6872	501
932	6879	494
933	6886	486
934	6893	479
935	6901	471
936	6908	464
937	6915	457
938	6923	449
939	6930	442
940	6938	435
941	6945	427
942	6952	420
943	6959	412
944	6967	405
945	6974	398
946	6981	390
947	6989	383
948	6996	375
949	7003	368
950	7010	361
951	7017	353
952	7025	346
953	7032	339
954	7039	331
955	7046	324
956	7054	316
957	7061	309
958	7068	302
959	7077	294
960	7084	287
961	7092	280
962	7099	272
963	7107	265
964	7114	258
965	7121	250
966	7128	243
967	7136	235
968	7143	228
969	7151	221
970	7158	213
971	7165	206
972	7172	199
973	7179	191
974	7187	184
975	7194	176
976	7201	169
977	7207	162
978	7215	154
979	7222	147
980	7229	140
981	7237	132
982	7245	125
983	7253	117
984	7259	110
985	7267	103
986	7274	95
987	7281	88
988	7288	81
989	7295	73
990	7303	66
991	7311	58
992	7318	51
993	7325	44
994	7333	36
995	7340	29
996	7348	22
997	7355	14
998	7362	7
999	7369	0
