iter	Passed	Remaining
808	1773	418
809	1775	416
810	1777	414
811	1779	412
812	1782	409
813	1784	407
814	1786	405
815	1788	403
816	1789	400
817	1791	398
818	1793	396
819	1795	394
820	1797	391
821	1799	389
822	1801	387
823	1802	385
824	1805	382
825	1806	380
826	1809	378
827	1811	376
828	1813	374
829	1815	371
830	1817	369
831	1819	367
832	1821	365
833	1823	362
834	1824	360
835	1827	358
836	1829	356
837	1831	354
838	1833	351
839	1835	349
840	1836	347
841	1839	345
842	1841	342
843	1843	340
844	1845	338
845	1846	336
846	1849	334
847	1850	331
848	1852	329
849	1855	327
850	1857	325
851	1859	323
852	1861	320
853	1863	318
854	1865	316
855	1868	314
856	1869	312
857	1871	309
858	1874	307
859	1875	305
860	1878	303
861	1880	300
862	1882	298
863	1884	296
864	1886	294
865	1888	292
866	1890	289
867	1892	287
868	1894	285
869	1896	283
870	1898	281
871	1900	278
872	1902	276
873	1904	274
874	1906	272
875	1908	270
876	1910	267
877	1912	265
878	1914	263
879	1916	261
880	1919	259
881	1921	257
882	1923	254
883	1925	252
884	1927	250
885	1929	248
886	1932	246
887	1933	243
888	1935	241
889	1938	239
890	1940	237
891	1942	235
892	1943	232
893	1945	230
894	1947	228
895	1949	226
896	1951	224
897	1953	221
898	1955	219
899	1957	217
900	1959	215
901	1961	213
902	1962	210
903	1964	208
904	1966	206
905	1969	204
906	1970	202
907	1972	199
908	1974	197
909	1976	195
910	1978	193
911	1980	191
912	1982	188
913	1984	186
914	1986	184
915	1989	182
916	1991	180
917	1993	178
918	1994	175
919	1996	173
920	1998	171
921	2000	169
922	2002	167
923	2004	164
924	2006	162
925	2008	160
926	2010	158
927	2012	156
928	2014	153
929	2016	151
930	2018	149
931	2020	147
932	2022	145
933	2024	143
934	2026	140
935	2027	138
936	2029	136
937	2031	134
938	2033	132
939	2035	129
940	2037	127
941	2039	125
942	2041	123
943	2043	121
944	2045	119
945	2047	116
946	2049	114
947	2051	112
948	2053	110
949	2055	108
950	2057	105
951	2058	103
952	2060	101
953	2062	99
954	2064	97
955	2066	95
956	2068	92
957	2070	90
958	2072	88
959	2074	86
960	2076	84
961	2078	82
962	2080	79
963	2081	77
964	2084	75
965	2086	73
966	2088	71
967	2089	69
968	2091	66
969	2094	64
970	2096	62
971	2098	60
972	2100	58
973	2102	56
974	2105	53
975	2107	51
976	2109	49
977	2110	47
978	2112	45
979	2114	43
980	2116	40
981	2118	38
982	2120	36
983	2122	34
984	2124	32
985	2126	30
986	2128	28
987	2130	25
988	2132	23
989	2134	21
990	2136	19
991	2138	17
992	2140	15
993	2142	12
994	2144	10
995	2146	8
996	2148	6
997	2150	4
998	2152	2
999	2154	0
