iter	Passed	Remaining
893	2046	242
894	2049	240
895	2051	238
896	2053	235
897	2055	233
898	2058	231
899	2060	228
900	2062	226
901	2064	224
902	2066	221
903	2068	219
904	2071	217
905	2074	215
906	2076	212
907	2078	210
908	2080	208
909	2082	205
910	2084	203
911	2087	201
912	2089	199
913	2091	196
914	2093	194
915	2095	192
916	2098	189
917	2100	187
918	2102	185
919	2104	182
920	2106	180
921	2108	178
922	2111	176
923	2113	173
924	2115	171
925	2117	169
926	2119	166
927	2121	164
928	2123	162
929	2125	160
930	2128	157
931	2130	155
932	2132	153
933	2133	150
934	2135	148
935	2138	146
936	2140	143
937	2143	141
938	2145	139
939	2147	137
940	2149	134
941	2151	132
942	2153	130
943	2155	127
944	2157	125
945	2159	123
946	2161	120
947	2163	118
948	2165	116
949	2168	114
950	2170	111
951	2172	109
952	2173	107
953	2176	104
954	2178	102
955	2179	100
956	2182	98
957	2183	95
958	2186	93
959	2188	91
960	2190	88
961	2192	86
962	2194	84
963	2196	82
964	2198	79
965	2201	77
966	2203	75
967	2205	72
968	2207	70
969	2209	68
970	2211	66
971	2214	63
972	2215	61
973	2218	59
974	2220	56
975	2222	54
976	2226	52
977	2228	50
978	2230	47
979	2232	45
980	2234	43
981	2236	40
982	2238	38
983	2240	36
984	2242	34
985	2244	31
986	2245	29
987	2247	27
988	2248	25
989	2250	22
990	2251	20
991	2253	18
992	2255	15
993	2256	13
994	2258	11
995	2260	9
996	2262	6
997	2264	4
998	2266	2
999	2268	0
2	3808	105
973	3810	101
974	3812	97
975	3815	93
976	3817	89
977	3820	85
978	3822	81
979	3824	78
980	3827	74
981	3829	70
982	3831	66
983	3834	62
984	3836	58
985	3838	54
986	3841	50
987	3843	46
988	3845	42
989	3847	38
990	3850	34
991	3852	31
992	3854	27
993	3856	23
994	3859	19
995	3862	15
996	3864	11
997	3866	7
998	3868	3
999	3870	0
